管理番号,品名,メーカ,分類,ステータス,仕入れ先,コンディション,保管場所,仕入れ日,数量（ストック量または取引数量）,コメント,仕入れ価格,仕入れ価格/税区分,販売価格,販売価格/税区分,担当,用途,ログ日時
ZC000023,ブリヂストン215-55-17　50エスティマ純正AWサマー4本,LUFT　RV,タイヤ/アルミセット,在庫品,,中古,ラビット外,2020-09-20,1,旧管理番号8番,0,無,0,無,mtanaka,新規登録,"2020-09-20 16:59:00"
ZC000022,ブリヂストン215-60-1750エスティマ純正アルミ　サマータイヤ4本,レグノ,タイヤ/アルミセット,在庫品,,中古,ラビット外,2020-09-20,1,旧管理番号7番,0,無,0,無,mtanaka,新規登録,"2020-09-20 16:57:00"
ZC000021,ダンロップ215-60-17トヨタエスティマ純正アルミ　スタッドレス4本,PSX-2,タイヤ/アルミセット,在庫品,,中古,ラビット外,2020-09-20,1,旧管理番号6番,0,無,0,無,mtanaka,新規登録,"2020-09-20 16:55:00"
ZC000020,ヨコハマ145-80-13タント純正アルミ　スタッドレス4本,アイスガード,タイヤ/アルミセット,在庫品,,中古,ラビット外,2020-09-20,1,旧管理番号5番,0,無,0,無,mtanaka,新規登録,"2020-09-20 16:53:00"
ZC000019,ダンロップ205-60-16タイヤのみ4本スタッドレス,ウインターマックス,タイヤ,在庫品,,中古,ラビット外,2020-09-20,1,旧管理番号4番,0,無,0,無,mtanaka,新規登録,"2020-09-20 16:51:00"
ZC000018,ブリヂストン195-65-15社外アルミ　スタッドレス4本,ブリザック,タイヤ/アルミセット,在庫品,,中古,ラビット外,2020-09-20,1,旧管理番号3番,0,無,0,無,mtanaka,新規登録,"2020-09-20 16:48:00"
ZC000017,ブリヂストン155-65-15社外アルミ　スタッドレス4本,ブリヂストン,タイヤ/アルミセット,在庫品,,中古,ラビット外,2020-09-20,1,旧管理番号2番,0,無,0,無,mtanaka,新規登録,"2020-09-20 16:46:00"
ZC000016,ダンロップ195-60-16社外アルミ　スタッドレス4本,ダンロップ,タイヤ/アルミセット,在庫品,,中古,ラビット外,2020-09-20,1,旧管理番号1番,0,無,0,無,mtanaka,新規登録,"2020-09-20 16:43:00"
ZC000015,レクサスRXモデリスタスポーツマフラー,モデリスタ,足回り,在庫品,,新品,府内13-3店裏ガレージ,2020-08-15,1,,59861,内,0,無,mtanaka,新規登録,"2020-09-20 11:22:00"
ZC000014,レクサスRX　Fスポーツ20系サイドステップ,レクサス,純正エアロ,在庫品,,新品,府内13-3店裏ガレージ,2020-08-05,1,旧管理番号73番,26860,内,0,無,mtanaka,新規登録,"2020-09-20 11:09:00"
ZC000013,レクサスRX左サイドパネル　モデリスタ,モデリスタ,純正エアロ,在庫品,,中古,府内13-3店裏ガレージ,2020-08-04,1,旧管理番号72番,5880,無,0,無,mtanaka,新規登録,"2020-09-20 11:07:00"
ZC000012,レクサスRX右サイドパネル　モデリスタ,モデリスタ,純正エアロ,在庫品,,中古,府内13-3店裏ガレージ,2020-08-04,1,旧管理番号71番,5880,内,0,無,mtanaka,新規登録,"2020-09-20 11:05:00"
ZC000011,タイヤ空気圧センサー警告灯キャンセラー容器警告灯対策・解除,レクサス,足回り,出荷,,,府内13-3店舗裏,2020-07-08,1,源翔?様売却分,3400,内,0,無,mtanaka,販売者取り付け,"2020-09-20 10:56:00"
ZC000011,タイヤ空気圧センサー警告灯キャンセラー容器警告灯対策・解除,レクサス,足回り,出荷,,新品,府内13-3店舗裏,2020-07-08,1,源翔?様売却分,3400,内,0,無,mtanaka,新規登録,"2020-09-20 10:55:00"
ZC000010,レクサスRX右フロントドアパネル　モデリスタ,モデリスタ,純正エアロ,在庫品,,中古,府内13-3店裏ガレージ,2020-07-29,1,旧管理番号69番,15400,内,0,無,mtanaka,新規登録,"2020-09-20 10:49:00"
ZC000009,レクサスRX20系前期リアスカート,メーカー不明,外品エアロ,在庫品,,中古,府内13-3店裏ガレージ,2020-07-27,1,旧管理番号68番,14300,内,0,無,mtanaka,新規登録,"2020-09-20 10:45:00"
ZC000008,レクサスRX右リアドアパネル,モデリスタ,純正エアロ,在庫品,,中古,府内13-3店裏ガレージ,2020-07-24,1,旧管理番号67番?,8250,内,0,無,mtanaka,新規登録,"2020-09-20 10:42:00"
ZC000007,レクサスRX20系右フロントドアパネル,モデリスタ,純正エアロ,在庫品,,中古,府内13-3店裏ガレージ,2020-07-24,1,旧管理番号67?,8250,内,0,無,mtanaka,新規登録,"2020-09-20 10:40:00"
ZC000006,レクサスRX20系右ドアパネル,モデリスタ,純正エアロ,在庫品,,中古,府内13-3店裏ガレージ,2020-07-24,1,旧管理番号64番?,18200,内,0,無,mtanaka,新規登録,"2020-09-20 10:30:00"
ZC000005,レクサスRX20系リアドアサイドスカート,モデリスタ,純正エアロ,在庫品,,中古,府内13-3店裏ガレージ,2020-07-24,1,旧管理番号64?,18200,内,0,無,mtanaka,在庫管理修正処理,"2020-09-20 10:28:00"
ZC000005,レクサスRX20系リアドアサイドスカート,モデリスタ,純正エアロ,在庫品,,中古,府内13-3店裏ガレージ,2020-07-24,1,旧管理番号64,18200,内,0,無,mtanaka,新規登録,"2020-09-20 10:28:00"
ZC000001,ハリアー60Wリアバンパー　モデリスタ,モデリスタ,純正エアロ,在庫品,,新品,府内13-3店裏ガレージ,2020-07-07,1,旧管理番号54番,9570,内,0,無,mtanaka,在庫管理修正処理,"2020-09-20 10:14:00"
ZC000002,50プリウス左サイドステップ　モデリスタ,モデリスタ,純正エアロ,在庫品,,中古,府内13-3店裏ガレージ,2020-07-06,1,旧管理番号59番,13000,内,0,無,mtanaka,在庫管理修正処理,"2020-09-20 10:14:00"
ZC000004,レクサスRX20系後期左サイドスカートTRD,TRD,純正エアロ,在庫品,,新品,府内13-3店裏ガレージ,2020-07-20,1,旧管理番号61番,34980,内,0,無,mtanaka,新規登録,"2020-09-20 10:13:00"
ZC000003,レクサスRX20系後期右サイドスカート　TRD,TRD,純正エアロ,在庫品,,新品,府内13-3店裏ガレージ,2020-07-18,1,旧管理番号60番,23600,内,0,無,mtanaka,新規登録,"2020-09-20 10:11:00"
ZC000002,50プリウス左サイドステップ　モデリスタ,モデリスタ,純正エアロ,在庫品,,中古,府内13-3店裏ガレージ,2020-07-06,1,管理番号59番,13000,内,0,無,mtanaka,新規登録,"2020-09-20 09:59:00"
ZC000001,ハリアー60Wリアバンパー　モデリスタ,モデリスタ,純正エアロ,在庫品,,新品,府内13-3店裏ガレージ,2020-07-07,1,管理番号54番,9570,内,0,無,mtanaka,新規登録,"2020-09-20 09:42:00"
,DIGNITY20インチ　タイヤ・ホイール4本セット,DIGNITY,タイヤ/アルミセット,在庫品,,中古,府内13-3店裏ガレージ,2020-09-05,1,"在庫4本セット
在庫管理108番
100／5ホール
プリウスG ood",49001,内,69900,外,Kfujita,在庫管理修正処理,"2020-09-19 19:00:00"
BA0006,MT9B,MF,バッテリー,在庫品,,新品,,2020-09-14,2,,0,無,0,無,Kfujita,在庫管理データ削除処理,"2020-09-19 18:29:00"
,20系レクサスRX前期　後期モデリスタ左フロントサイドステップ,モデリスタ,純正エアロ,在庫品,,中古,府内13-3店舗裏,2020-07-23,1,管理番号46番,3745,内,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:40:00"
OL0002,16510-84MAO,SUZUKI,オイルエレメント,在庫品,,新品,府内13-3店舗小部屋,2020-09-14,4,,0,無,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:40:00"
OL0004,16510-81403-87703,DAIHATSU,オイルエレメント,在庫品,,新品,府内13-3店舗小部屋,2020-09-14,1,,0,無,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:40:00"
OL0003,15601-BW010,DAIHATSU,オイルエレメント,在庫品,,新品,府内13-3店舗小部屋,2020-09-14,30,,0,無,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:39:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,在庫品,,新品,府内13-3店舗小部屋,2020-09-14,1,"ｽｽﾞｷ16510-81402
　16510-81403　
　　16510-82703　　
　　ﾄﾖﾀ15601-BZ010
　  　　   15601-97202
　　日産15208-4A0A0
　ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:39:00"
OL0006,AG-1216,マロニ産業?,オイルエレメント,在庫品,,新品,府内13-3店舗小部屋,2020-09-14,1,"ﾎﾝﾀﾞ15400-PLC-003
15400-PLC-004
15400-PLM-A01
15400-PLMA02
15400-RTA-003
15400-RTA-004
ｲｽｽﾞ5-86019403-0",0,無,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:37:00"
OL0007,AT-126,マロニ産業?,オイルエレメント,在庫品,,新品,府内13-3店舗小部屋,2020-09-14,1,"ﾄﾖﾀ90915-2001
90915-20003
V911-0103
日野90915-20003",0,無,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:36:00"
OL0009,V9111-0027,?タクティー,オイルエレメント,在庫品,,新品,府内13-3店舗小部屋,2020-09-14,1,"三菱i(ｱｲ)3B20
ekｽﾎﾟｰﾂ、ekﾜｺﾞﾝ、ﾀｳﾝﾎﾞｯｸｽ、ﾄｯﾎﾟ、ﾐﾆｶ、ﾐﾆｷｬﾌﾞ3G83
日産ｵｯﾃｨ―、ｸﾘｯﾊﾟｰ3G83",0,無,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:36:00"
OL0010,1P02-14-302,Mazda,オイルエレメント,在庫品,,新品,府内13-3店舗小部屋,2020-09-14,1,"排気量
ﾄﾖﾀ1400D
2000、2000LPG
2400
2500、2500D
2700、2700LPG
3000
3300
3400",0,無,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:35:00"
OL0011,PX-1502,パシフィック工業?,オイルエレメント,在庫品,,新品,府内13-3店舗小部屋,2020-09-14,1,"純正番号90915-20001
9015-20003
Ｆｏｒﾄﾖﾀ",0,無,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:35:00"
,レクサスNX　Fスポーツ後期Fエアロ,レクサス,純正エアロ,在庫品,,新品,府内13-3店裏ガレージ,2020-07-10,2,管理番号48:49番,9800,内,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:34:00"
,レクサスNX　Fスポーツ後期Fエアロ,レクサス,純正エアロ,在庫品,,新品,府内13-3店裏ガレージ,2020-07-10,2,管理番号49番,9800,内,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:33:00"
,20インチ　タイヤ・ホイールセット,メーカー不明,タイヤ/アルミセット,在庫品,,中古,府内13-3店裏ガレージ,2020-08-02,1,"管理番号104番
4本
エスティマにGooｄ",31000,内,59900,外,Kfujita,在庫管理修正処理,"2020-09-19 15:32:00"
,"アネーロコラソン19インチホイール","アネーロコラソン",外品ホイル,在庫品,,中古,府内13-3店裏ガレージ,2020-07-06,1,"管理番号101番
4本AWのみ100/5ホール
プリウスに最適",40700,内,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:31:00"
BA0001,N-M42,DAIHATSU,バッテリー,在庫品,,新品,府内13-3店舗小部屋,2020-09-14,5,,0,無,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:13:00"
BA0002,N-N-65,Panasonic,バッテリー,在庫品,,新品,府内13-3店舗小部屋,2020-09-14,1,,0,無,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:12:00"
BA0003,M-42R,DAIHATSU,バッテリー,在庫品,,新品,府内13-3店舗小部屋,2020-09-14,4,,0,無,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:12:00"
BA0004,PSIN,BOSCH,バッテリー,在庫品,,新品,府内13-3店舗小部屋,2020-09-14,1,,0,無,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:12:00"
BA0005,40B19R,DAIHATSU,バッテリー,在庫品,,新品,府内13-3店舗小部屋,2020-09-14,1,,0,無,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:11:00"
BA0006,MT9B,MF,バッテリー,在庫品,,新品,府内13-3店舗小部屋,2020-09-14,2,,0,無,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:11:00"
BA0007,115D23L,VARTA,バッテリー,在庫品,,新品,府内13-3店舗小部屋,2020-09-14,1,,11950,無,18900,無,Kfujita,在庫管理修正処理,"2020-09-19 15:10:00"
BA1001,40B19L　PK,Panasonic,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-14,2,"R2/5/29 フル充電済み",0,無,1800,無,Kfujita,在庫管理修正処理,"2020-09-19 15:08:00"
BA1002,40B19L　SB,Panasonic,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-14,2,"R2/3/23 フル充電済み",0,無,1800,無,Kfujita,在庫管理修正処理,"2020-09-19 15:08:00"
BA1004,NX75B24R,,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-14,1,,0,無,1800,無,Kfujita,在庫管理修正処理,"2020-09-19 15:07:00"
BA1006,S34B20,ACDelco,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-14,1,,0,無,1800,無,Kfujita,在庫管理修正処理,"2020-09-19 15:07:00"
BA1006,S34B20,ACDelco,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-14,1,,0,無,1800,無,Kfujita,在庫管理修正処理,"2020-09-19 15:07:00"
BA1007,60B24R,Panasonic,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-14,1,,0,無,1800,無,Kfujita,在庫管理修正処理,"2020-09-19 15:06:00"
BA1008,38B19L,Panasonic,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-14,1,,0,無,1800,無,Kfujita,在庫管理修正処理,"2020-09-19 15:06:00"
BA1008,38B19L,Panasonic,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-14,1,,0,無,1800,無,Kfujita,在庫管理修正処理,"2020-09-19 15:06:00"
BA1009,44B19L,DAIHATSU,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-14,1,,0,無,1800,無,Kfujita,在庫管理修正処理,"2020-09-19 15:05:00"
BA1010,K-42R,FB,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-14,1,,0,無,1800,無,Kfujita,在庫管理修正処理,"2020-09-19 15:05:00"
BA1013,S34B20R,GSYUASA,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-14,1,,0,無,1800,無,Kfujita,在庫管理修正処理,"2020-09-19 15:04:00"
BA1013,S34B20R,GSYUASA,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-14,1,,0,無,188,無,Kfujita,在庫管理修正処理,"2020-09-19 15:04:00"
BA1011,40B19L,日立,バッテリー,在庫品,,中古,,2020-09-14,2,,0,無,1800,無,Kfujita,在庫管理修正処理,"2020-09-19 15:03:00"
BA1012,55B20R,ecoR,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-14,1,,0,無,1800,無,Kfujita,在庫管理修正処理,"2020-09-19 15:03:00"
BA1005,S55D23R,LEXUS,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-14,1,,0,無,2800,無,Kfujita,在庫管理修正処理,"2020-09-19 15:02:00"
BA1005,S55D23R,LEXUS,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-14,1,,0,無,2800,無,Kfujita,在庫管理修正処理,"2020-09-19 15:02:00"
,RX20　FスポーツLOOKのラジエーターグリル,輸入パーツ,グリル,在庫品,,新品,府内13-3店裏ガレージ,2020-09-12,3,"ラジエーターグリル(グリル上部）
 　53111-48330　53111-48320
ラジエーターグリルロア（グリル下部）　
 　53112-48902　53112-48901
※上記純正品番号の車輌にお取り付け可能です",19600,外,35900,外,Kfujita,在庫管理修正処理,"2020-09-19 15:02:00"
,RX20　L純正20インチアルミ,レクサス,純正ホイル,在庫品,,中古,府内13-3店裏ガレージ,2020-09-15,1,"レクサス RX L20系 純正 20インチ アルミ ホイール 8J +30 5穴 PCD114.3",10000,無,20000,外,Kfujita,在庫管理修正処理,"2020-09-19 15:01:00"
,"ランドクルーザー プラド 150 系 H29.9～ 後期 フロント リア バンパー スポイラー",トヨタ,外品エアロ,在庫品,,新品,府内13-3店裏ガレージ,2020-09-17,1,"☆セット内容☆
　＊フロントバンパースポイラー
　＊リアバンパースポイラー
　＊トリム（クロームメッキ）
 　＊マフラークロームパーツ（左右）",43500,内,59900,外,Kfujita,在庫管理修正処理,"2020-09-19 15:01:00"
,19インチタイヤ・ホイール,クレンツェビシュヌ,タイヤ/アルミセット,在庫品,,中古,府内13-3店裏ガレージ,2020-09-15,1,"在庫車用4本
50エスティマにGood",47500,内,0,無,Kfujita,在庫管理修正処理,"2020-09-19 15:00:00"
,20レクサスRX左サイドスカート,モデリスタ,純正エアロ,在庫品,,中古,府内13-3店裏ガレージ,2020-09-04,1,"在庫車用
管理番号74番",34980,内,0,無,Kfujita,在庫管理修正処理,"2020-09-19 14:59:00"
,20レクサスRXフロントエアロ,トヨタ,外品エアロ,在庫品,,新品,府内13-3店裏ガレージ,2020-09-12,1,"在庫車用
管理番号75番",22800,内,35800,外,Kfujita,在庫管理修正処理,"2020-09-19 14:59:00"
,レクサスNX・RX22インチホイール,G-CORPORATION,外品ホイル,在庫品,,中古,府内13-3店裏ガレージ,2020-07-12,1,"管理番号97番
4本セット",49500,内,69900,外,Kfujita,在庫管理修正処理,"2020-09-19 14:58:00"
,WarwicDS0520インチホイール,WarwicDS05,外品ホイル,在庫品,,中古,府内13-3店裏ガレージ,2020-07-12,1,管理番号98番,32900,内,0,無,Kfujita,在庫管理修正処理,"2020-09-19 14:57:00"
,WarwicDS0520インチホイール,WarwicDS05,外品ホイル,在庫品,,中古,府内13-3店裏ガレージ,2020-07-12,1,管理番号98番,32900,内,0,無,Kfujita,在庫管理修正処理,"2020-09-19 14:57:00"
,"アネーロコラソン19インチホイール","アネーロコラソン",外品ホイル,在庫品,,中古,府内13-3店裏ガレージ,2020-07-06,1,"管理番号101番
4本ホイールのみ",40700,内,0,無,Kfujita,在庫管理修正処理,"2020-09-19 14:57:00"
,225-70-16タイヤのみ2本,トーヨー,タイヤ,在庫品,,中古,府内13-3店裏ガレージ,2020-08-07,1,"管理番号103番
2本1セット",15862,内,0,無,Kfujita,在庫管理修正処理,"2020-09-19 14:57:00"
,20インチ　タイヤ・ホイールセット2本,メーカー不明,タイヤ/アルミセット,在庫品,,中古,府内13-3店裏ガレージ,2020-08-02,1,"管理番号104番
2本",31000,内,59900,外,Kfujita,在庫管理修正処理,"2020-09-19 14:55:00"
,AGZ10レクサスNX後期標準フロントバンパー,レクサス,純正エアロ,在庫品,,中古,府内13-3店裏ガレージ,2020-07-10,1,管理番号47番,20600,内,0,無,Kfujita,在庫管理修正処理,"2020-09-19 14:55:00"
,レクサスNX後期Fスポーツフロントグリル,レクサス,純正エアロ,在庫品,,新品,府内13-3店裏ガレージ,2020-07-10,1,管理番号50番,27200,内,0,無,Kfujita,在庫管理修正処理,"2020-09-19 14:55:00"
